"numLegislatura","ideCadastro","Nome Parlamentar","Nome","dataNascimento","sexo","partidoAtual","ufRepresentacaoAtual","nomeProfissao","email"
"52","74184","RONIVON SANTIAGO","JOSE EDIMAR RONIVON SANTIAGO DE MELO","14/10/1950","M","PP","AC","PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS","dep.ronivonsantiago@camara.gov.br"
"52","74274","JOSE EDUARDO CARDOZO","JOSE EDUARDO MARTINS CARDOZO","18/04/1959","M","PT","SP","ADVOGADO","dep.joseeduardocardozo@camara.gov.br"
"52","74145","ZEZEU RIBEIRO","JOSE EDUARDO VIEIRA RIBEIRO","21/11/1949","M","PT","BA","Arquiteto","dep.zezeuribeiro@camara.gov.br"
"52","74319","PAES LANDIM","JOSE FRANCISCO PAES LANDIM","23/03/1937","M","PTB","PI","Professor e Advogado","dep.paeslandim@camara.gov.br"
"52","74289","TATICO","JOSE FUSCALDI CESILIO","28/09/1940","M","PTB","DF","COMERCIANTE","dep.tatico@camara.gov.br"
"52","73931","ZE GERALDO","JOSE GERALDO TORRES DA SILVA","21/12/1961","M","PT","PA","Agricultor","dep.zegeraldo@camara.gov.br"
"52","74309","ZE GERARDO","JOSE GERARDO OLIVEIRA DE ARRUDA FILHO","30/04/1959","M","PMDB","CE","EMPRESARIO","dep.zegerardo@camara.gov.br"
"52","74225","NEIVA MOREIRA","JOSE GUIMARAES NEIVA MOREIRA","10/10/1917","M","PDT","MA","Jornalista","dep.neivamoreira@camara.gov.br"
"52","73582","HELENILDO RIBEIRO","JOSE HELENILDO RIBEIRO MONTEIRO","28/09/1946","M","PSDB","AL","Promotor de Justiça","dep.helenildoribeiro@camara.gov.br"
"52","74053","HELENO SILVA","JOSE HELENO DA SILVA","22/07/1967","M","PR","SE","Locutor, Pastor Evangélico, Técnico Agrícola","dep.helenosilva@camara.gov.br"
"52","74562","IVAN PAIXAO","JOSE IVAN DE CARVALHO PAIXAO","20/04/1952","M","PPS","SE","Médico","dep.ivanpaixao@camara.gov.br"
"52","74401","JOSE IVO SARTORI","JOSE IVO SARTORI","25/02/1948","M","PMDB","RS","PROFESSOR DE ENSINO SUPERIOR","dep.joseivosartori@camara.gov.br"
"52","74156","LEONARDO MONTEIRO","JOSE LEONARDO COSTA MONTEIRO","09/10/1951","M","PT","MG","Advogado","dep.leonardomonteiro@camara.gov.br"
"52","74299","LEONIDAS CRISTINO","JOSE LEONIDAS DE MENEZES CRISTINO","03/06/1957","M","PPS","CE","Engenheiro Civil.","dep.leonidascristino@camara.gov.br"
"52","73932","ZE LIMA","JOSE LIMA DA SILVA","31/10/1946","M","PP","PA","Comerciante","dep.zelima@camara.gov.br"
"52","74297","JOSE LINHARES","JOSE LINHARES PONTE","21/10/1930","M","PP","CE","Padre, Filósofo, Psicólogo, Professor, Pedagogo e Administrador","dep.joselinhares@camara.gov.br"
"52","73936","LUPERCIO RAMOS","JOSE LUPERCIO RAMOS DE OLIVEIRA","30/10/1950","M","PMDB","AM","JORNALISTA E REDATOR","dep.lupercioramos@camara.gov.br"
"52","73947","MAURICIO RABELO","JOSE MAURICIO RABELO","27/04/1960","M","PR","TO","Locutor e comentarista de rádio e televisão, radialista e empresário.","dep.mauriciorabelo@camara.gov.br"
"52","74425","JOSE MENDONCA BEZERRA","JOSE MENDONCA BEZERRA","18/01/1936","M","DEM","PE","Avicultor, Bacharel em Direito, Empresário e Pecuarista","dep.josemendoncabezerra@camara.gov.br"
"52","74275","JOSE MENTOR","JOSE MENTOR GUILHERME DE MELLO NETTO","30/09/1948","M","PT","SP","ADVOGADO","dep.josementor@camara.gov.br"
"52","74584","JOSE MILITAO","JOSE MILITAO COSTA","13/05/1942","M","PTB","MG","Servidor Público","dep.josemilitao@camara.gov.br"
"52","73776","JOSE JANENE","JOSE MOHAMED JANENE","12/09/1955","M","PP","PR","Empresário","dep.josejanene@camara.gov.br"
"52","74426","JOSE MUCIO MONTEIRO","JOSE MUCIO MONTEIRO FILHO","25/09/1948","M","PTB","PE","Engenheiro Civil","dep.josemuciomonteiro@camara.gov.br"
"52","74491","NAZARENO FONTELES","JOSE NAZARENO CARDEAL FONTELES","04/05/1954","M","PT","PI","Médico","dep.nazarenofonteles@camara.gov.br"
"52","74395","JOSE OTAVIO GERMANO","JOSE OTAVIO GERMANO","21/04/1962","M","PP","RS","ADVOGADO","dep.joseotaviogermano@camara.gov.br"
"52","74590","RAFAEL GUERRA","JOSE RAFAEL GUERRA PINTO COELHO","29/03/1943","M","PSDB","MG","Médico e Professor Universitário","dep.rafaelguerra@camara.gov.br"
"52","74488","JOSE RAJAO","JOSE RAJAO FILHO","25/10/1946","M","PSDB","DF","

    ","dep.joserajao@camara.gov.br"
"52","74166","RENATO CASAGRANDE","JOSE RENATO CASAGRANDE","03/12/1960","M","PSB","ES","Engenheiro Florestal e Advogado","dep.renatocasagrande@camara.gov.br"
"52","74287","JOSE ROBERTO ARRUDA","JOSE ROBERTO ARRUDA","05/01/1954","M","DEM","DF","ENGENHEIRO","dep.joserobertoarruda@camara.gov.br"
"52","141335","BETO FARO","JOSE ROBERTO OLIVEIRA FARO","20/06/1969","M","PT","PA","AGRICULTOR FAMILIAR","dep.betofaro@camara.gov.br"
"52","73775","JOSE BORBA","JOSE RODRIGUES BORBA","14/07/1949","M","PMDB","PR","Pecuarista e Comerciante","dep.joseborba@camara.gov.br"
"52","74741","JOSE SANTANA DE VASCONCELLOS","JOSE SANTANA DE VASCONCELLOS MOREIRA","10/04/1939","M","PR","MG","PECUARISTA","dep.josesantanadevasconcellos@camara.gov.br"
"52","74762","SARAIVA FELIPE","JOSE SARAIVA FELIPE","26/03/1952","M","PMDB","MG","Professor Universitário e Médico","dep.saraivafelipe@camara.gov.br"
"52","74210","SARNEY FILHO","JOSE SARNEY FILHO","14/06/1957","M","PV","MA","Advogado","dep.sarneyfilho@camara.gov.br"
"52","74423","JOSE CHAVES","JOSE SEVERIANO CHAVES","08/06/1942","M","PTB","PE","Engenheiro Civil e Empresário","dep.josechaves@camara.gov.br"
"52","74520","JOSE THOMAZ NONO","JOSE THOMAZ DA SILVA NONO NETTO","17/08/1947","M","DEM","AL","Advogado e Agricultor","dep.josethomaznono@camara.gov.br"
"52","74043","WELLINGTON ROBERTO","JOSE WELLINGTON ROBERTO","19/05/1959","M","PR","PB","Não informada","dep.wellingtonroberto@camara.gov.br"
"52","74044","WILSON SANTIAGO","JOSE WILSON SANTIAGO","10/06/1957","M","PMDB","PB","ADVOGADO","dep.wilsonsantiago@camara.gov.br"
"52","74141","JOSIAS GOMES","JOSIAS GOMES DA SILVA","14/10/1956","M","PT","BA","Agrônomo","dep.josiasgomes@camara.gov.br"
"52","74176","JOSIAS QUINTAL","JOSIAS QUINTAL DE OLIVEIRA","29/12/1947","M","PSB","RJ","POLICIAL MILITAR","dep.josiasquintal@camara.gov.br"
"52","74351","JOSUE BENGTSON","JOSUE BENGTSON","27/05/1944","M","PTB","PA","Pastor Evangélico","dep.josuebengtson@camara.gov.br"
"52","73666","JOVAIR ARANTES","JOVAIR DE OLIVEIRA ARANTES","04/06/1951","M","PTB","GO","Cirurgião-Dentista","dep.jovairarantes@camara.gov.br"
"52","74276","JOVINO CANDIDO","JOVINO CANDIDO DA SILVA","20/01/1955","M","PV","SP","OUTROS","dep.jovinocandido@camara.gov.br"
"52","74317","JULIO CESAR","JULIO CESAR DE CARVALHO LIMA","25/08/1948","M","DEM","PI","PROFESSOR, ADVOGADO E PRODUTOR RURAL","dep.juliocesar@camara.gov.br"
"52","73586","JULIO DELGADO","JULIO CESAR DELGADO","18/11/1966","M","PSB","MG","CONSULTOR E ADVOGADO","dep.juliodelgado@camara.gov.br"
"52","74577","CABO JULIO","JULIO CESAR GOMES DOS SANTOS","19/05/1970","M","PMDB","MG","Militar Reformado","dep.cabojulio@camara.gov.br"
"52","73994","JULIO REDECKER","JULIO CESAR REDECKER","12/07/1956","M","PSDB","RS","Empresário, Advogado e Professor Universitário","dep.julioredecker@camara.gov.br"
"52","74783","JULIO SEMEGHINI","JULIO FRANCISCO SEMEGHINI NETO","25/07/1956","M","PSDB","SP","Engenheiro Eletrônico","dep.juliosemeghini@camara.gov.br"
"52","74253","JULIO LOPES","JULIO LUIZ BAPTISTA LOPES","06/04/1959","M","PP","RJ","Administrador de Empresas, Professor","dep.juliolopes@camara.gov.br"
"52","74346","JURANDIL JUAREZ","JURANDIL DOS SANTOS JUAREZ","12/03/1950","M","PMDB","AP","Economista e Professor","dep.jurandiljuarez@camara.gov.br"
"52","74493","JURANDIR BOIA","JURANDIR BOIA ROCHA","12/04/1942","M","PDT","AL","Médico Otorrino","dep.jurandirboia@camara.gov.br"
"52","74570","JUTAHY JUNIOR","JUTAHY MAGALHAES JUNIOR","14/10/1955","M","PSDB","BA","Advogado","dep.jutahyjunior@camara.gov.br"
"52","73592","KATIA ABREU","KATIA REGINA DE ABREU","02/02/1962","F","DEM","TO","Pecuarista, Psicóloga.","dep.katiaabreu@camara.gov.br"
"52","74742","LAEL VARELLA","LAEL VIEIRA VARELLA","19/02/1939","M","DEM","MG","Empresário","dep.laelvarella@camara.gov.br"
"52","74800","LINO ROSSI","LAUDNIR LINO ROSSI","08/10/1957","M","PP","MT","Apresentador de Televisão e Radialista","dep.linorossi@camara.gov.br"
"52","74463","LAVOISIER MAIA","LAVOISIER MAIA SOBRINHO","09/10/1928","M","PSB","RN","Médico e Professor","dep.lavoisiermaia@camara.gov.br"
"52","74367","LEANDRO VILELA","LEANDRO VILELA VELLOSO","07/11/1975","M","PMDB","GO","COMERCIANTE","dep.leandrovilela@camara.gov.br"
"52","73473","LEODEGAR TISCOSKI","LEODEGAR DA CUNHA TISCOSKI","02/10/1948","M","PP","SC","Engenheiro Civil e Professor","dep.leodegartiscoski@camara.gov.br"
"52","74254","LEONARDO PICCIANI","LEONARDO CARNEIRO MONTEIRO PICCIANI","06/11/1979","M","PMDB","RJ","Agropecuarista e Bacharel de Direito.","dep.leonardopicciani@camara.gov.br"
"52","74155","LEONARDO MATTOS","LEONARDO JOSE DE MATTOS","09/11/1955","M","PV","MG","Funcionário Público","dep.leonardomattos@camara.gov.br"
"52","74368","LEONARDO VILELA","LEONARDO MOURA VILELA","22/12/1963","M","PSDB","GO","MEDICO","dep.leonardovilela@camara.gov.br"
"52","74455","LEO ALCANTARA","LEONARDO ROSARIO DE ALCANTARA","05/12/1972","M","PSDB","CE","Empresário e advogado","dep.leoalcantara@camara.gov.br"
"52","74585","LINCOLN PORTELA","LINCOLN DINIZ PORTELA","03/11/1953","M","PR","MG","Radialista e Comunicador.","dep.lincolnportela@camara.gov.br"
"52","73474","LUCI CHOINACKI","LUCI TERESINHA KOSWOSKI CHOINACKI","17/03/1954","F","PT","SC","Agricultora","dep.lucichoinacki@camara.gov.br"
"52","74397","LUCIANA GENRO","LUCIANA KREBS GENRO","17/01/1971","F","PSOL","RS","Professora de Inglês","dep.lucianagenro@camara.gov.br"
"52","73982","LUCIANO CASTRO","LUCIANO DE SOUZA CASTRO","22/08/1949","M","PR","RR","Administrador e Economista","dep.lucianocastro@camara.gov.br"
"52","74028","LUCIANO LEITOA","LUCIANO FERREIRA DE SOUSA","22/06/1980","M","PSB","MA","Não informada","dep.lucianoleitoa@camara.gov.br"
"52","73483","LUIS CARLOS HEINZE","LUIS CARLOS HEINZE","14/09/1950","M","PP","RS","Engenheiro Agrônomo e Produtor Rural","dep.luiscarlosheinze@camara.gov.br"
"52","74133","LUIZ ALBERTO","LUIZ ALBERTO SILVA DOS SANTOS","03/01/1953","M","PT","BA","Técnico Químico","dep.luizalberto@camara.gov.br"
"52","74041","LUIZ COUTO","LUIZ ALBUQUERQUE COUTO","13/02/1945","M","PT","PB","Professor Adjunto","dep.luizcouto@camara.gov.br"
"52","74786","MEDEIROS","LUIZ ANTONIO DE MEDEIROS NETO","23/01/1948","M","PR","SP","Metalúrgico e Torneiro Mecânico","dep.medeiros@camara.gov.br"
"52","74700","FLEURY","LUIZ ANTONIO FLEURY FILHO","30/03/1949","M","PTB","SP","Advogado","dep.fleury@camara.gov.br"
"52","74142","LUIZ CARREIRA","LUIZ ANTONIO VASCONCELLOS CARREIRA","27/10/1947","M","DEM","BA","ADMINISTRADOR","dep.luizcarreira@camara.gov.br"
"52","74059","LUIZ BASSUMA","LUIZ CARLOS BASSUMA","08/08/1956","M","PT","BA","Engenheiro.","dep.luizbassuma@camara.gov.br"
"52","74792","PROFESSOR LUIZINHO","LUIZ CARLOS DA SILVA","18/04/1955","M","PT","SP","Professor","dep.professorluizinho@camara.gov.br"
"52","73546","LUIZ CARLOS SANTOS","LUIZ CARLOS DOS SANTOS","26/05/1932","M","DEM","SP","ADVOGADO","dep.luizcarlossantos@camara.gov.br"
"52","73778","LUIZ CARLOS HAULY","LUIZ CARLOS JORGE HAULY","08/10/1950","M","PSDB","PR","Economista e Professor","dep.luizcarloshauly@camara.gov.br"
"52","73718","SIGMARINGA SEIXAS","LUIZ CARLOS SIGMARINGA SEIXAS","07/11/1944","M","PT","DF","ADVOGADO","dep.sigmaringaseixas@camara.gov.br"
"52","74521","LUIZ DANTAS","LUIZ DANTAS LIMA","29/11/1949","M","PTB","AL","Agrônomo","dep.luizdantas@camara.gov.br"
"52","74294","GONZAGA MOTA","LUIZ DE GONZAGA FONSECA MOTA","09/12/1942","M","PSDB","CE","Economista e Professor Universitário.","dep.gonzagamota@camara.gov.br"
"52","74137","LUIZ EDUARDO GREENHALGH","LUIZ EDUARDO RODRIGUES GREENHALGH","11/04/1948","M","PT","SP","Advogado","dep.luizeduardogreenhalgh@camara.gov.br"
"52","74063","FERNANDO DE FABINHO","LUIZ FERNANDO DE FABINHO ARAUJO LIMA","11/11/1957","M","DEM","BA","Administrador de Empresas, Radialista e Comerciante","dep.fernandodefabinho@camara.gov.br"
"52","74419","GONZAGA PATRIOTA","LUIZ GONZAGA PATRIOTA","26/04/1946","M","PSB","PE","Advogado, Contador , Administrador de Empresas e Jornalista.","dep.gonzagapatriota@camara.gov.br"
"52","74810","LUIZ BITTENCOURT","LUIZ JOSE BITTENCOURT","20/06/1956","M","PMDB","GO","Engenheiro Civil e Professor Universitário","dep.luizbittencourt@camara.gov.br"
"52","74858","LINDBERG FARIAS","LUIZ LINDBERGH FARIAS FILHO","08/12/1969","M","PT","RJ","ESTUDANTE,BOLSISTA, ESTAGIARIO E ASSEMELHADOS","dep.lindbergfarias@camara.gov.br"
"52","74427","LUIZ PIAUHYLINO","LUIZ PIAUHYLINO DE MELLO MONTEIRO","10/08/1947","M","PDT","PE","Advogado","dep.luizpiauhylino@camara.gov.br"
"52","73478","BETO ALBUQUERQUE","LUIZ ROBERTO DE ALBUQUERQUE","06/01/1963","M","PSB","RS","Advogado","dep.betoalbuquerque@camara.gov.br"
"52","141337","LUIZ ROCHA FILHO","LUIZ ROCHA FILHO","03/06/1964","M","PSDB","MA","

    ","dep.luizrochafilho@camara.gov.br"
"52","74486","LUIZ ROGERIO","LUIZ ROGERIO GONCALVES MAGALHAES","29/03/1964","M","PSB","RJ","

    ","dep.luizrogerio@camara.gov.br"
"52","74688","LUIZ SERGIO","LUIZ SERGIO NOBREGA DE OLIVEIRA","09/04/1958","M","PT","RJ","Delineador Naval","dep.luizsergio@camara.gov.br"
"52","74784","LUIZA ERUNDINA","LUIZA ERUNDINA DE SOUSA","30/11/1934","F","PSB","SP","Assistente Social","dep.luizaerundina@camara.gov.br"
"52","74456","MANOEL SALVIANO","MANOEL SALVIANO SOBRINHO","24/09/1939","M","PSDB","CE","Médico e Industrial","dep.manoelsalviano@camara.gov.br"
"52","74164","MARCELINO FRAGA","MARCELINO AYUB FRAGA","21/09/1958","M","PMDB","ES","PRODUTOR AGROPECUARIO","dep.marcelinofraga@camara.gov.br"
"52","74157","MARCELLO SIQUEIRA","MARCELLO LIGNANI SIQUEIRA","22/02/1938","M","PMDB","MG","ENGENHEIRO","dep.marcellosiqueira@camara.gov.br"
"52","74460","MARCELO CASTRO","MARCELO COSTA E CASTRO","09/06/1950","M","PMDB","PI","Médico - Mestrado em Psiquiatria","dep.marcelocastro@camara.gov.br"
"52","74143","MARCELO GUIMARAES FILHO","MARCELO DE OLIVEIRA GUIMARAES FILHO","01/03/1976","M","DEM","BA","Advogado","dep.marceloguimaraesfilho@camara.gov.br"
"52","73548","MARCELO BARBIERI","MARCELO FORTES BARBIERI","21/11/1956","M","PMDB","SP","Administrador de Empresas","dep.marcelobarbieri@camara.gov.br"
"52","74860","MARCIO FORTES","MARCIO JOAO DE ANDRADE FORTES","04/10/1944","M","PSDB","RJ","Engenheiro Civil","dep.marciofortes@camara.gov.br"
"52","74744","MARCIO REINALDO MOREIRA","MARCIO REINALDO DIAS MOREIRA","03/11/1942","M","PP","MG","Economista e Analista de Orçamentos","dep.marcioreinaldomoreira@camara.gov.br"
"52","133373","MARCO MAIA","MARCO AURELIO SPALL MAIA","27/12/1965","M","PT","RS","Industriário (Metalúrgico)","dep.marcomaia@camara.gov.br"
"52","74470","MARCONDES GADELHA","MARCONDES IRAN BENEVIDES GADELHA","23/06/1943","M","PSB","PB","Médico","dep.marcondesgadelha@camara.gov.br"
"52","74479","MARCOS DE JESUS","MARCOS ANTONIO DE BARROS","24/10/1958","M","S.PART.","PE","Pastor Evangélico, Auxiliar de Enfermagem e Radialista","dep.marcosdejesus@camara.gov.br"
"52","74279","MARCOS ABRAMO","MARCOS ROBERTO ABRAMO","22/12/1969","M","PP","SP","TECNICO DE ELETRICIDADE, ELETRONICA E TELECOMUNICACOES","dep.marcosabramo@camara.gov.br"
"52","74235","MARCUS VICENTE","MARCUS ANTONIO VICENTE","28/04/1954","M","PTB","ES","Advogado","dep.marcusvicente@camara.gov.br"
"52","74037","FATIMA BEZERRA","MARIA DE FATIMA BEZERRA","19/05/1955","F","PT","RN","Pedagoga.","dep.fatimabezerra@camara.gov.br"
"52","74586","MARIA DO CARMO LARA","MARIA DO CARMO LARA PERPETUO","18/08/1954","F","PT","MG","Professora e Psicóloga","dep.mariadocarmolara@camara.gov.br"
"52","74398","MARIA DO ROSARIO","MARIA DO ROSARIO NUNES","22/11/1966","F","PT","RS","Professora","dep.mariadorosario@camara.gov.br"
"52","74085","SOCORRO GOMES","MARIA DO SOCORRO GOMES COELHO","12/01/1952","F","PCdoB","PA","Professora","dep.socorrogomes@camara.gov.br"
"52","129618","GORETE PEREIRA","MARIA GORETE PEREIRA","10/04/1952","F","PR","CE","FISIOTERAPEUTA","dep.goretepereira@camara.gov.br"
"52","64960","MARIA HELENA","MARIA HELENA VERONESE RODRIGUES","15/06/1949","F","PSB","RR","Advogada","dep.mariahelena@camara.gov.br"
"52","74288","MANINHA","MARIA JOSE DA CONCEICAO MANINHA","13/09/1948","F","PSOL","DF","MEDICA","dep.maninha@camara.gov.br"
"52","74856","LAURA CARNEIRO","MARIA LAURA MONTEZA DE SOUZA CARNEIRO","01/05/1963","F","DEM","RJ","Advogada e Servidora Pública Federal","dep.lauracarneiro@camara.gov.br"
"52","74587","MARIA LUCIA CARDOSO","MARIA LUCIA CARDOSO","27/11/1958","F","PMDB","MG","Diretora de Empresas","dep.marialuciacardoso@camara.gov.br"
"52","74255","MARIA LUCIA","MARIA LUCIA NETTO DOS SANTOS","25/03/1953","F","PMDB","RJ","EMPRESARIA","dep.marialucia@camara.gov.br"
"52","73943","PERPETUA ALMEIDA","MARIA PERPETUA DE ALMEIDA","28/12/1964","F","PCdoB","AC","Professora e Bancária","dep.perpetuaalmeida@camara.gov.br"
"52","73922","SUELY CAMPOS","MARIA SUELY SILVA CAMPOS","14/05/1953","F","PP","RR","Professora","dep.suelycampos@camara.gov.br"
"52","74485","MARIANGELA DUARTE","MARIANGELA DE ARAUJO GAMA DUARTE","03/04/1946","F","PT","SP","Professora Universitária.","dep.mariangeladuarte@camara.gov.br"
"52","74177","MARINHA RAUPP","MARINHA CELIA ROCHA RAUPP DE MATOS","23/11/1960","F","PMDB","RO","Psicóloga, Técnica em Assuntos Educacionais, Professora e Servidora Pública","dep.marinharaupp@camara.gov.br"
"52","74329","MARIO ASSAD JUNIOR","MARIO ASSAD JUNIOR","11/08/1965","M","PSB","MG","Advogado","dep.marioassadjunior@camara.gov.br"
"52","74158","MARIO HERINGER","MARIO LUCIO HERINGER","30/09/1954","M","PDT","MG","MEDICO","dep.marioheringer@camara.gov.br"
"52","74635","MARIO NEGROMONTE","MARIO SILVIO MENDES NEGROMONTE","06/07/1950","M","PP","BA","Advogado","dep.marionegromonte@camara.gov.br"
"52","74050","MAURICIO QUINTELLA LESSA","MAURICIO QUINTELLA MALTA LESSA","28/03/1971","M","PR","AL","Servidor Público","dep.mauricioquintellalessa@camara.gov.br"
"52","74045","MAURICIO RANDS","MAURICIO RANDS COELHO BARROS","17/09/1961","M","PT","PE","ADVOGADO","dep.mauriciorands@camara.gov.br"
"52","74389","MAURO PASSOS","MAURO GUIMARAES PASSOS","12/09/1948","M","PT","SC","ENGENHEIRO","dep.mauropassos@camara.gov.br"
"52","74749","MAURO LOPES","MAURO RIBEIRO LOPES","24/05/1936","M","PMDB","MG","Empresário e Bacharel em Direito","dep.maurolopes@camara.gov.br"
"52","73780","MAX ROSENMANN","MAX ROSENMANN","29/11/1944","M","PMDB","PR","Advogado e Empresário","dep.maxrosenmann@camara.gov.br"
"52","73552","MICHEL TEMER","MICHEL MIGUEL ELIAS TEMER LULIA","23/09/1940","M","PMDB","SP","Advogado e Professor","dep.micheltemer@camara.gov.br"
"52","65511","MIGUEL ARRAES","MIGUEL ARRAES DE ALENCAR","15/12/1916","M","PSB","PE","ADVOGADO","dep.miguelarraes@camara.gov.br"
"52","73939","MIGUEL DE SOUZA","MIGUEL DE SOUZA","25/12/1953","M","PR","RO","Engenheiro Civil","dep.migueldesouza@camara.gov.br"
"52","74787","MILTON MONTI","MILTON ANTONIO CASQUEL MONTI","11/06/1961","M","PR","SP","Economista","dep.miltonmonti@camara.gov.br"
"52","74337","MILTON BARBOSA","MILTON JOAO SOARES BARBOSA","28/12/1954","M","PSC","BA","Ministro Evangélico","dep.miltonbarbosa@camara.gov.br"
"52","74690","MIRIAM REID","MIRIAM SANTOS MANCEBO REID","15/06/1957","F","PSB","RJ","Assistente Social e Professora","dep.miriamreid@camara.gov.br"
"52","74862","MIRO TEIXEIRA","MIRO TEIXEIRA","27/05/1945","M","PDT","RJ","Advogado","dep.miroteixeira@camara.gov.br"
"52","74238","MOACIR MICHELETTO","MOACIR MICHELETTO","25/11/1942","M","PMDB","PR","Engenheiro Agrônomo, Administrador Rural e Extensionista Agrícola","dep.moacirmicheletto@camara.gov.br"
"52","73984","MOISES LIPNIK","MOISES SRAGOVICZ LIPNIK","05/08/1953","M","PDT","RR","Advogado e Administrador de Empresas","dep.moiseslipnik@camara.gov.br"
"52","74457","MORONI TORGAN","MORONI BING TORGAN","10/06/1956","M","DEM","CE","Delegado de Polícia Federal","dep.moronitorgan@camara.gov.br"
"52","74464","MUCIO SA","MUCIO GURGEL DE SA","05/04/1952","M","PSB","RN","Administrador de Empresas","dep.muciosa@camara.gov.br"
"52","74375","MURILO ZAUITH","MURILO ZAUITH","17/07/1950","M","DEM","MS","ENGENHEIRO","dep.murilo@camara.gov.br"
"52","74318","MUSSA DEMES","MUSSA DE JESUS DEMES","08/12/1939","M","DEM","PI","Advogado e Técnico em Contabilidade","dep.mussademes@camara.gov.br"
"52","74108","NARCIO RODRIGUES","NARCIO RODRIGUES DA SILVEIRA","23/04/1959","M","PSDB","MG","Jornalista","dep.narciorodrigues@camara.gov.br"
"52","73499","NARCISO MENDES","NARCISO MENDES DE ASSIS","18/07/1946","M","PP","AC","EMPRESÁRIO","dep.narcisomendes@camara.gov.br"
"52","133372","NATAN DONADON","NATAN DONADON","27/07/1967","M","PMDB","RO","Funcionário Público","dep.natandonadon@camara.gov.br"
"52","74396","KELLY MORAES","NEIVA TEREZINHA MARQUES","19/01/1963","F","PTB","RS","SERVIDOR PUBLICO MUNICIPAL","dep.kellymoraes@camara.gov.br"
"52","74038","NELIO DIAS","NELIO SILVEIRA DIAS","22/01/1945","M","PP","RN","PECUARISTA","dep.neliodias@camara.gov.br"
"52","73907","NELSON PROENCA","NELSON LUIZ PROENCA FERNANDES","14/08/1950","M","PPS","RS","Administrador de Empresas e Empresário","dep.nelsonproenca@camara.gov.br"
"52","160567","NELSON MARCHEZAN JUNIOR","NELSON MARCHEZAN JUNIOR","30/11/1971","M","PSDB","RS","Advogado","dep.nelsonmarchezanjunior@camara.gov.br"
"52","73553","NELSON MARQUEZELLI","NELSON MARQUEZELLI","29/10/1941","M","PTB","SP","Empresário","dep.nelsonmarquezelli@camara.gov.br"
"52","73781","NELSON MEURER","NELSON MEURER","23/07/1942","M","PP","PR","Agropecuarista","dep.nelsonmeurer@camara.gov.br"
"52","73416","NELSON BORNIER","NELSON ROBERTO BORNIER DE OLIVEIRA","14/01/1950","M","PMDB","RJ","Advogado","dep.nelsonbornier@camara.gov.br"
"52","74806","TADEU FILIPPELLI","NELSON TADEU FILIPPELLI","11/05/1949","M","PMDB","DF","Servidor Público e Engenheiro Elétrico","dep.tadeufilippelli@camara.gov.br"
"52","73761","NELSON TRAD","NELSON TRAD","30/10/1930","M","PMDB","MS","Advogado e Professor","dep.nelsontrad@camara.gov.br"
"52","74571","NELSON PELLEGRINO","NELSON VICENTE PORTELA PELLEGRINO","27/12/1960","M","PT","BA","Advogado","dep.nelsonpellegrino@camara.gov.br"
"52","74165","NEUCIMAR FRAGA","NEUCIMAR FERREIRA FRAGA","26/06/1966","M","PR","ES","Representante Comercial","dep.neucimarfraga@camara.gov.br"
"52","74327","NEY LOPES","NEY LOPES DE SOUZA","14/02/1945","M","DEM","RN","Advogado, Professor Universitário e Jornalista","dep.neylopes@camara.gov.br"
"52","74369","NEYDE APARECIDA","NEYDE APARECIDA DA SILVA","06/09/1952","F","PT","GO","PROFESSORA DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS","dep.neydeaparecida@camara.gov.br"
"52","74447","NICE LOBAO","NICE LOBAO","29/10/1936","F","DEM","MA","Servidora Pública","dep.nicelobao@camara.gov.br"
"52","74080","NICIAS RIBEIRO","NICIAS LOPES RIBEIRO","09/05/1948","M","PSDB","PA","Engenheiro Eletrônico e Professor","dep.niciasribeiro@camara.gov.br"
"52","74365","NILSON MOURAO","NILSON MOURA LEITE MOURAO","01/04/1952","M","PT","AC","Professor Universitário","dep.nilsonmourao@camara.gov.br"
"52","74352","NILSON PINTO","NILSON PINTO DE OLIVEIRA","25/03/1952","M","PSDB","PA","Professor","dep.nilsonpinto@camara.gov.br"
"52","74359","NILTON CAPIXABA","NILTON BALBINO","09/02/1960","M","PTB","RO","Empresário","dep.niltoncapixaba@camara.gov.br"
"52","74776","NILTON BAIANO","NILTON GOMES OLIVEIRA","12/07/1941","M","PP","ES","Médico e Professor Universitário","dep.niltonbaiano@camara.gov.br"
"52","74392","ZONTA","ODACIR ZONTA","18/07/1945","M","PP","SC","Agricultor Cooperativista.","dep.zonta@camara.gov.br"
"52","74159","ODAIR CUNHA","ODAIR JOSE DA CUNHA","18/06/1976","M","PT","MG","ADVOGADO","dep.odaircunha@camara.gov.br"
"52","74752","ODELMO LEAO","ODELMO LEAO CARNEIRO SOBRINHO","26/05/1946","M","PP","MG","Produtor Rural e Bancário","dep.odelmoleao@camara.gov.br"
"52","73782","ODILIO BALBINOTTI","ODILIO BALBINOTTI","08/06/1941","M","PMDB","PR","Agropecuarista e Empresário","dep.odiliobalbinotti@camara.gov.br"
"52","74005","OLAVO CALHEIROS","OLAVO CALHEIROS FILHO","12/03/1957","M","PMDB","AL","Engenheiro Agrônomo","dep.olavocalheiros@camara.gov.br"
