"numLegislatura","ideCadastro","Nome Parlamentar","Nome","dataNascimento","sexo","partidoAtual","ufRepresentacaoAtual","nomeProfissao","email"
"54","74053","HELENO SILVA","JOSE HELENO DA SILVA","22/07/1967","M","PRB","SE","Locutor, Pastor Evangélico, Técnico Agrícola","dep.helenosilva@camara.gov.br"
"54","68731","HENRIQUE OLIVEIRA","JOSE HENRIQUE OLIVEIRA","16/10/1960","M","SD","AM","Apresentador de Televisão, Comunicador, Radialista","dep.henriqueoliveira@camara.gov.br"
"54","160396","JOSE HUMBERTO","JOSE HUMBERTO SOARES","29/10/1960","M","PSD","MG","Comerciante, Consultor, Engenheiro Mecânico","dep.josehumberto@camara.gov.br"
"54","173262","ILARIO MARQUES","JOSE ILARIO GONCALVES MARQUES","13/01/1961","M","PT","CE","

    ","dep.ilariomarques@camara.gov.br"
"54","74156","LEONARDO MONTEIRO","JOSE LEONARDO COSTA MONTEIRO","09/10/1951","M","PT","MG","Advogado","dep.leonardomonteiro@camara.gov.br"
"54","74297","JOSE LINHARES","JOSE LINHARES PONTE","21/10/1930","M","PP","CE","Padre, Filósofo, Psicólogo, Professor, Pedagogo e Administrador","dep.joselinhares@camara.gov.br"
"54","80920","PENNA","JOSE LUIZ DE FRANCA PENNA","27/12/1945","M","PV","SP","Ator, Cantor, Compositor, Músico","dep.penna@camara.gov.br"
"54","160607","JOSE STEDILE","JOSE LUIZ STEDILE","11/08/1957","M","PSB","RS","Administrador Público, Metalúrgico","dep.josestedile@camara.gov.br"
"54","74428","MENDONCA FILHO","JOSE MENDONCA BEZERRA FILHO","12/07/1966","M","DEM","PE","Administrador de Empresas","dep.mendoncafilho@camara.gov.br"
"54","74275","JOSE MENTOR","JOSE MENTOR GUILHERME DE MELLO NETTO","30/09/1948","M","PT","SP","ADVOGADO","dep.josementor@camara.gov.br"
"54","74491","NAZARENO FONTELES","JOSE NAZARENO CARDEAL FONTELES","04/05/1954","M","PT","PI","Médico","dep.nazarenofonteles@camara.gov.br"
"54","141470","JOSE GUIMARAES","JOSE NOBRE GUIMARAES","13/02/1959","M","PT","CE","ADVOGADO","dep.joseguimaraes@camara.gov.br"
"54","160619","JOSE NUNES","JOSE NUNES SOARES","18/12/1950","M","PSD","BA","Empresário","dep.josenunes@camara.gov.br"
"54","160561","MISSIONARIO JOSE OLIMPIO","JOSE OLIMPIO SILVEIRA MORAES","11/12/1956","M","PP","SP","Comerciante","dep.missionariojoseolimpio@camara.gov.br"
"54","74395","JOSE OTAVIO GERMANO","JOSE OTAVIO GERMANO","21/04/1962","M","PP","RS","ADVOGADO","dep.joseotaviogermano@camara.gov.br"
"54","160623","RENAN FILHO","JOSE RENAN VASCONCELOS CALHEIROS FILHO","08/10/1979","M","PMDB","AL","Economista","dep.renanfilho@camara.gov.br"
"54","141472","RICARDO TRIPOLI","JOSE RICARDO ALVARENGA TRIPOLI","17/04/1952","M","PSDB","SP","ADVOGADO.","dep.ricardotripoli@camara.gov.br"
"54","141335","BETO FARO","JOSE ROBERTO OLIVEIRA FARO","20/06/1969","M","PT","PA","AGRICULTOR FAMILIAR","dep.betofaro@camara.gov.br"
"54","141473","ROBERTO SANTIAGO","JOSE ROBERTO SANTIAGO GOMES","01/07/1958","M","PSD","SP","COMERCIÁRIO, SINDICALISTA, JUIZ, PRESIDENTE DA FUNDACENTRO, SUPERINTENDENTE DO INSS/SP","dep.robertosantiago@camara.gov.br"
"54","74762","SARAIVA FELIPE","JOSE SARAIVA FELIPE","26/03/1952","M","PMDB","MG","Professor Universitário e Médico","dep.saraivafelipe@camara.gov.br"
"54","74210","SARNEY FILHO","JOSE SARNEY FILHO","14/06/1957","M","PV","MA","Advogado","dep.sarneyfilho@camara.gov.br"
"54","74423","JOSE CHAVES","JOSE SEVERIANO CHAVES","08/06/1942","M","PTB","PE","Engenheiro Civil e Empresário","dep.josechaves@camara.gov.br"
"54","160632","ZE SILVA","JOSE SILVA SOARES","11/05/1963","M","SD","MG","Agricultor, Agrônomo, Extensionista Rural","dep.zesilva@camara.gov.br"
"54","168175","SIMPLICIO ARAUJO","JOSE SIMPLICIO ALVES DE ARAUJO","18/04/1969","M","SD","MA","

    ","dep.simplicioaraujo@camara.gov.br"
"54","152607","ZE VIEIRA","JOSE VIEIRA LINS","30/07/1934","M","PROS","MA","

    ","dep.zevieira@camara.gov.br"
"54","74043","WELLINGTON ROBERTO","JOSE WELLINGTON ROBERTO","19/05/1959","M","PR","PB","Não informada","dep.wellingtonroberto@camara.gov.br"
"54","160636","WILSON FILHO","JOSE WILSON SANTIAGO FILHO","10/08/1989","M","PTB","PB","

    ","dep.wilsonfilho@camara.gov.br"
"54","160638","ANGELO AGNOLIN","JOSELI ANGELO AGNOLIN","18/09/1954","M","PDT","TO","Empresário","dep.angeloagnolin@camara.gov.br"
"54","4929","JOSEPH BANDEIRA","JOSEPH WALLACE FARIA BANDEIRA","06/11/1949","M","PT","BA","

    ","dep.josephbandeira@camara.gov.br"
"54","74141","JOSIAS GOMES","JOSIAS GOMES DA SILVA","14/10/1956","M","PT","BA","Agrônomo","dep.josiasgomes@camara.gov.br"
"54","74351","JOSUE BENGTSON","JOSUE BENGTSON","27/05/1944","M","PTB","PA","Pastor Evangélico","dep.josuebengtson@camara.gov.br"
"54","73666","JOVAIR ARANTES","JOVAIR DE OLIVEIRA ARANTES","04/06/1951","M","PTB","GO","Cirurgião-Dentista","dep.jovairarantes@camara.gov.br"
"54","168034","CABO JULIANO RABELO","JULIANO DE SOUZA RABELO","13/01/1971","M","PSB","MT","

    ","dep.cabojulianorabelo@camara.gov.br"
"54","74317","JULIO CESAR","JULIO CESAR DE CARVALHO LIMA","25/08/1948","M","PSD","PI","PROFESSOR, ADVOGADO E PRODUTOR RURAL","dep.juliocesar@camara.gov.br"
"54","73586","JULIO DELGADO","JULIO CESAR DELGADO","18/11/1966","M","PSB","MG","CONSULTOR E ADVOGADO","dep.juliodelgado@camara.gov.br"
"54","74783","JULIO SEMEGHINI","JULIO FRANCISCO SEMEGHINI NETO","25/07/1956","M","PSDB","SP","Engenheiro Eletrônico","dep.juliosemeghini@camara.gov.br"
"54","160519","JULIO CAMPOS","JULIO JOSE DE CAMPOS","11/12/1946","M","DEM","MT","Empresário, Engenheiro Agrônomo","dep.juliocampos@camara.gov.br"
"54","74253","JULIO LOPES","JULIO LUIZ BAPTISTA LOPES","06/04/1959","M","PP","RJ","Administrador de Empresas, Professor","dep.juliolopes@camara.gov.br"
"54","160544","JUNJI ABE","JUNJI ABE","15/12/1940","M","PSD","SP","Consultor, Empresário Rural","dep.junjiabe@camara.gov.br"
"54","74570","JUTAHY JUNIOR","JUTAHY MAGALHAES JUNIOR","14/10/1955","M","PSDB","BA","Advogado","dep.jutahyjunior@camara.gov.br"
"54","74742","LAEL VARELLA","LAEL VIEIRA VARELLA","19/02/1939","M","DEM","MG","Empresário","dep.laelvarella@camara.gov.br"
"54","151208","LAERCIO OLIVEIRA","LAERCIO JOSE DE OLIVEIRA","15/04/1959","M","SD","SE","Administrador de Empresas","dep.laerciooliveira@camara.gov.br"
"54","141479","LAUREZ MOREIRA","LAUREZ DA ROCHA MOREIRA","03/07/1957","M","PSB","TO","Advogado","dep.laurezmoreira@camara.gov.br"
"54","160534","LAURIETE","LAURIETE RODRIGUES PINTO","23/02/1970","F","PSC","ES","Empresária","dep.lauriete@camara.gov.br"
"54","141480","LAZARO BOTELHO","LAZARO BOTELHO MARTINS","11/02/1947","M","PP","TO","EMPRESÁRIO, PECUARISTA","dep.lazarobotelho@camara.gov.br"
"54","74367","LEANDRO VILELA","LEANDRO VILELA VELLOSO","07/11/1975","M","PMDB","GO","COMERCIANTE","dep.leandrovilela@camara.gov.br"
"54","73716","LEOMAR QUINTANILHA","LEOMAR DE MELO QUINTANILHA","23/10/1945","M","PMDB","TO","

    ","dep.leomarquintanilha@camara.gov.br"
"54","74254","LEONARDO PICCIANI","LEONARDO CARNEIRO MONTEIRO PICCIANI","06/11/1979","M","PMDB","RJ","Agropecuarista e Bacharel de Direito.","dep.leonardopicciani@camara.gov.br"
"54","122195","LEONARDO GADELHA","LEONARDO DE MELO GADELHA","12/05/1975","M","PSC","PB","

    ","dep.leonardogadelha@camara.gov.br"
"54","141482","LEONARDO QUINTAO","LEONARDO LEMOS BARROS QUINTAO","01/04/1975","M","PMDB","MG","Empresário","dep.leonardoquintao@camara.gov.br"
"54","74368","LEONARDO VILELA","LEONARDO MOURA VILELA","22/12/1963","M","PSDB","GO","MEDICO","dep.leonardovilela@camara.gov.br"
"54","160663","LEOPOLDO MEYER","LEOPOLDO COSTA MEYER","29/11/1949","M","PSB","PR","Engenheiro Civil","dep.leopoldomeyer@camara.gov.br"
"54","160533","LILIAM SA","LILIAM SA DE PAULA","22/04/1960","F","PROS","RJ","Apresentador de Televisão, Estudante Universitário, Radialista","dep.liliamsa@camara.gov.br"
"54","74585","LINCOLN PORTELA","LINCOLN DINIZ PORTELA","03/11/1953","M","PR","MG","Radialista e Comunicador.","dep.lincolnportela@camara.gov.br"
"54","141483","LINDOMAR GARCON","LINDOMAR BARBOSA ALVES","18/10/1969","M","PV","RO","Comerciante","dep.lindomargarcon@camara.gov.br"
"54","160555","LOURIVAL MENDES","LOURIVAL MENDES DA FONSECA FILHO","27/03/1955","M","PTdoB","MA","Delegado de Polícia de Classe Especial, Político","dep.lourivalmendes@camara.gov.br"
"54","73474","LUCI CHOINACKI","LUCI TERESINHA KOSWOSKI CHOINACKI","17/03/1954","F","PT","SC","Agricultora","dep.lucichoinacki@camara.gov.br"
"54","160628","LUCIANA SANTOS","LUCIANA BARBOSA DE OLIVEIRA SANTOS","29/12/1965","F","PCdoB","PE","Engenheiro Elétrico","dep.lucianasantos@camara.gov.br"
"54","73982","LUCIANO CASTRO","LUCIANO DE SOUZA CASTRO","22/08/1949","M","PR","RR","Administrador e Economista","dep.lucianocastro@camara.gov.br"
"54","160513","LUCIANO MOREIRA","LUCIANO FERNANDES MOREIRA","29/07/1952","M","PMDB","MA","Economista","dep.lucianomoreira@camara.gov.br"
"54","73777","LUCIANO PIZZATTO","LUCIANO PIZZATTO","23/03/1957","M","DEM","PR","

    ","dep.lucianopizzatto@camara.gov.br"
"54","141484","LUCIO VALE","LUCIO DUTRA VALE","27/12/1972","M","PR","PA","ADMINISTRADOR DE EMPRESAS","dep.luciovale@camara.gov.br"
"54","94931","LUCIO VIEIRA LIMA","LUCIO QUADROS VIEIRA LIMA","19/11/1962","M","PMDB","BA","Cacauicultor, Engenheiro Agrônomo, Pecuarista","dep.luciovieiralima@camara.gov.br"
"54","73483","LUIS CARLOS HEINZE","LUIS CARLOS HEINZE","14/09/1950","M","PP","RS","Engenheiro Agrônomo e Produtor Rural","dep.luiscarlosheinze@camara.gov.br"
"54","160510","LUIS TIBE","LUIS HENRIQUE DE OLIVEIRA RESENDE","23/07/1971","M","PTdoB","MG","

    ","dep.luistibe@camara.gov.br"
"54","74133","LUIZ ALBERTO","LUIZ ALBERTO SILVA DOS SANTOS","03/01/1953","M","PT","BA","Técnico Químico","dep.luizalberto@camara.gov.br"
"54","74041","LUIZ COUTO","LUIZ ALBUQUERQUE COUTO","13/02/1945","M","PT","PB","Professor Adjunto","dep.luizcouto@camara.gov.br"
"54","171618","LUIZ DE DEUS","LUIZ BARBOSA DE DEUS","05/06/1938","M","DEM","BA","

    ","dep.luizdedeus@camara.gov.br"
"54","141485","LUIZ CARLOS BUSATO","LUIZ CARLOS GHIORZZI BUSATO","06/11/1948","M","PTB","RS","ARQUITETO, CORRETOR DE IMÓVEIS","dep.luizcarlosbusato@camara.gov.br"
"54","160645","LUIZ CARLOS","LUIZ CARLOS GOMES DOS SANTOS JUNIOR","16/08/1979","M","PSDB","AP","Advogado","dep.luizcarlos@camara.gov.br"
"54","73778","LUIZ CARLOS HAULY","LUIZ CARLOS JORGE HAULY","08/10/1950","M","PSDB","PR","Economista e Professor","dep.luizcarloshauly@camara.gov.br"
"54","160550","LUIZ PITIMAN","LUIZ CARLOS PIETSCHMANN","30/03/1962","M","PSDB","DF","Empresário Industrial","dep.luizpitiman@camara.gov.br"
"54","141486","LUIZ CARLOS SETIM","LUIZ CARLOS SETIM","02/05/1944","M","DEM","PR","

    ","dep.luizcarlossetim@camara.gov.br"
"54","177118","DUDU LUIZ EDUARDO","LUIZ EDUARDO FRANCISCO DA SILVA","16/03/1980","M","PSDC","RJ","

    ","dep.duduluizeduardo@camara.gov.br"
"54","160662","LUIZ FERNANDO MACHADO","LUIZ FERNANDO ARANTES MACHADO","08/10/1977","M","PSDB","SP","

    ","dep.luizfernandomachado@camara.gov.br"
"54","141487","LUIZ FERNANDO FARIA","LUIZ FERNANDO RAMOS FARIA","12/09/1957","M","PP","MG","ENGENHEIRO MECÂNICO, AGROPECUARISTA, EMPRESÁRIO - ADMINISTRAÇÃO","dep.luizfernandofaria@camara.gov.br"
"54","74094","DR. LUIZ FERNANDO","LUIZ FERNANDO SARMENTO NICOLAU","30/09/1946","M","PSD","AM","

    ","dep.dr.luizfernando@camara.gov.br"
"54","74419","GONZAGA PATRIOTA","LUIZ GONZAGA PATRIOTA","26/04/1946","M","PSB","PE","Advogado, Contador , Administrador de Empresas e Jornalista.","dep.gonzagapatriota@camara.gov.br"
"54","177282","SUBTENENTE GONZAGA","LUIZ GONZAGA RIBEIRO","31/05/1962","M","PDT","MG","

    ","dep.subtenentegonzaga@camara.gov.br"
"54","160633","MANDETTA","LUIZ HENRIQUE MANDETTA","30/11/1964","M","DEM","MS","Médico","dep.mandetta@camara.gov.br"
"54","162332","LUIZ NISHIMORI","LUIZ HILOSHI NISHIMORI","09/04/1949","M","PR","PR","

    ","dep.luiznishimori@camara.gov.br"
"54","161962","LUIZ NOE","LUIZ NOE SOUZA SOARES","14/09/1975","M","PSB","RS","

    ","dep.luiznoe@camara.gov.br"
"54","161906","LUIZ OTAVIO","LUIZ OTAVIO OLIVEIRA CAMPOS","27/05/1954","M","PMDB","PA","

    ","dep.luizotavio@camara.gov.br"
"54","141488","PAULO TEIXEIRA","LUIZ PAULO TEIXEIRA FERREIRA","06/05/1961","M","PT","SP","Advogado","dep.pauloteixeira@camara.gov.br"
"54","73478","BETO ALBUQUERQUE","LUIZ ROBERTO DE ALBUQUERQUE","06/01/1963","M","PSB","RS","Advogado","dep.betoalbuquerque@camara.gov.br"
"54","74688","LUIZ SERGIO","LUIZ SERGIO NOBREGA DE OLIVEIRA","09/04/1958","M","PT","RJ","Delineador Naval","dep.luizsergio@camara.gov.br"
"54","74784","LUIZA ERUNDINA","LUIZA ERUNDINA DE SOUSA","30/11/1934","F","PSB","SP","Assistente Social","dep.luizaerundina@camara.gov.br"
"54","166402","MAGDA MOFATTO","MAGDA MOFATTO HON","26/10/1948","F","PR","GO","

    ","dep.magdamofatto@camara.gov.br"
"54","141490","MANOEL JUNIOR","MANOEL ALVES DA SILVA JUNIOR","21/02/1964","M","PMDB","PB","Médico","dep.manoeljunior@camara.gov.br"
"54","74456","MANOEL SALVIANO","MANOEL SALVIANO SOBRINHO","24/09/1939","M","PSD","CE","Médico e Industrial","dep.manoelsalviano@camara.gov.br"
"54","171622","MANUEL ROSA NECA","MANUEL ROSA DA SILVA","04/03/1946","M","PR","RJ","

    ","dep.manuelrosaneca@camara.gov.br"
"54","141492","MANUELA D'AVILA","MANUELA PINTO VIEIRA D'AVILA","18/08/1981","F","PCdoB","RS","JORNALISTA","dep.manueladavila@camara.gov.br"
"54","160565","MARA GABRILLI","MARA CRISTINA GABRILLI","28/09/1967","F","PSDB","SP","Psicóloga, Publicitária","dep.maragabrilli@camara.gov.br"
"54","74124","MARCAL FILHO","MARCAL GONCALVES LEITE FILHO","14/10/1964","M","PMDB","MS","

    ","dep.marcalfilho@camara.gov.br"
"54","146613","MARCELO ALMEIDA","MARCELO BELTRAO DE ALMEIDA","06/10/1966","M","PMDB","PR","Engenheiro Civi","dep.marceloalmeida@camara.gov.br"
"54","74460","MARCELO CASTRO","MARCELO COSTA E CASTRO","09/06/1950","M","PMDB","PI","Médico - Mestrado em Psiquiatria","dep.marcelocastro@camara.gov.br"
"54","74143","MARCELO GUIMARAES FILHO","MARCELO DE OLIVEIRA GUIMARAES FILHO","01/03/1976","M","PMDB","BA","Advogado","dep.marceloguimaraesfilho@camara.gov.br"
"54","160660","MARCELO AGUIAR","MARCELO THEODORO DE AGUIAR","16/09/1973","M","DEM","SP","Músico","dep.marceloaguiar@camara.gov.br"
"54","76287","MARCELO MATOS","MARCELO VIVIANI GONCALVES","26/05/1968","M","PDT","RJ","Empresário","dep.marcelomatos@camara.gov.br"
"54","150418","MARCIO MARINHO","MARCIO CARLOS MARINHO","12/12/1970","M","PRB","BA","Radialista","dep.marciomarinho@camara.gov.br"
"54","160542","MARCIO MACEDO","MARCIO COSTA MACEDO","18/09/1970","M","PT","SE","Biólogo, Professor","dep.marciomacedo@camara.gov.br"
"54","141496","MARCIO JUNQUEIRA","MARCIO HENRIQUE JUNQUEIRA PEREIRA","27/01/1968","M","PROS","RR","RADIALISTA","dep.marciojunqueira@camara.gov.br"
"54","141497","MARCIO FRANCA","MARCIO LUIZ FRANCA GOMES","23/06/1963","M","PSB","SP","ADVOGADO","dep.marciofranca@camara.gov.br"
"54","74363","MARCIO BITTAR","MARCIO MIGUEL BITTAR","28/06/1963","M","PSDB","AC","Agropecuarista","dep.marciobittar@camara.gov.br"
"54","74744","MARCIO REINALDO MOREIRA","MARCIO REINALDO DIAS MOREIRA","03/11/1942","M","PP","MG","Economista e Analista de Orçamentos","dep.marcioreinaldomoreira@camara.gov.br"
"54","160641","PROFESSORA MARCIVANIA","MARCIVANIA DO SOCORRO DA ROCHA FLEXA","21/06/1973","F","PT","AP","Professor de Português, Servidor Público Estadual","dep.professoramarcivania@camara.gov.br"
"54","160601","PASTOR MARCO FELICIANO","MARCO ANTONIO FELICIANO","12/10/1972","M","PSC","SP","Conferencista, Empresário, Pastor Evangélico","dep.pastormarcofeliciano@camara.gov.br"
"54","160536","MARCO TEBALDI","MARCO ANTONIO TEBALDI","31/01/1958","M","PSDB","SC","Engenheiro, Funcionário Público","dep.marcotebaldi@camara.gov.br"
"54","133373","MARCO MAIA","MARCO AURELIO SPALL MAIA","27/12/1965","M","PT","RS","Industriário (Metalúrgico)","dep.marcomaia@camara.gov.br"
"54","141498","DR. UBIALI","MARCO AURELIO UBIALI","07/10/1949","M","PSB","SP","

    ","dep.dr.ubiali@camara.gov.br"
"54","74634","MARCOS MEDRADO","MARCOS ANTONIO MEDRADO","30/06/1946","M","SD","BA","Administrador de Empresa e Radialista","dep.marcosmedrado@camara.gov.br"
"54","141500","MARCOS MONTES","MARCOS MONTES CORDEIRO","03/08/1949","M","PSD","MG","MÉDICO, PROFESSOR DE MEDICINA, MÉDICO DO TRABALHO","dep.marcosmontes@camara.gov.br"
"54","167722","MARCOS ROGERIO","MARCOS ROGERIO DA SILVA BRITO","07/07/1978","M","PDT","RO","

    ","dep.marcosrogerio@camara.gov.br"
"54","159238","MARCUS PESTANA","MARCUS VINICIUS CAETANO PESTANA DA SILVA","13/06/1960","M","PSDB","MG","Economista, Professor Universitário","dep.marcuspestana@camara.gov.br"
"54","160580","CIDA BORGHETTI","MARIA APARECIDA BORGHETTI","18/02/1965","F","PROS","PR","Empresária","dep.cidaborghetti@camara.gov.br"
"54","160639","PROFESSORA DORINHA SEABRA REZENDE","MARIA AUXILIADORA SEABRA REZENDE","01/10/1964","F","DEM","TO","Professora Universitária","dep.professoradorinhaseabrarezende@camara.gov.br"
"54","141502","DALVA FIGUEIREDO","MARIA DALVA DE SOUZA FIGUEIREDO","25/04/1961","F","PT","AP","Servidora Pública Federal","dep.dalvafigueiredo@camara.gov.br"
"54","74037","FATIMA BEZERRA","MARIA DE FATIMA BEZERRA","19/05/1955","F","PT","RN","Pedagoga.","dep.fatimabezerra@camara.gov.br"
"54","74398","MARIA DO ROSARIO","MARIA DO ROSARIO NUNES","22/11/1966","F","PT","RS","Professora","dep.mariadorosario@camara.gov.br"
"54","141503","JO MORAES","MARIA DO SOCORRO JO MORAES","09/08/1946","F","PCdoB","MG","FUNCIONÁRIA PÚBLICA","dep.jomoraes@camara.gov.br"
"54","129618","GORETE PEREIRA","MARIA GORETE PEREIRA","10/04/1952","F","PR","CE","FISIOTERAPEUTA","dep.goretepereira@camara.gov.br"
"54","176794","MARIA LUCIA PRANDI ","MARIA LUCIA PRANDI GOMES","29/11/1944","F","PT","SP","

    ","dep.marialuciaprandi@camara.gov.br"
"54","171619","MARGARIDA SALOMAO","MARIA MARGARIDA MARTINS SALOMAO","10/06/1950","F","PT","MG","

    ","dep.margaridasalomao@camara.gov.br"
"54","73943","PERPETUA ALMEIDA","MARIA PERPETUA DE ALMEIDA","28/12/1964","F","PCdoB","AC","Professora e Bancária","dep.perpetuaalmeida@camara.gov.br"
"54","160608","TERESA SURITA","MARIA TERESA SAENZ SURITA JUCA","14/08/1956","F","PMDB","RR","Publicitário, Servidor Público","dep.teresasurita@camara.gov.br"
"54","164361","MARINA SANTANNA","MARINA PIGNATARO SANT'ANNA","14/10/1958","F","PT","GO","

    ","dep.marinasantanna@camara.gov.br"
"54","74177","MARINHA RAUPP","MARINHA CELIA ROCHA RAUPP DE MATOS","23/11/1960","F","PMDB","RO","Psicóloga, Técnica em Assuntos Educacionais, Professora e Servidora Pública","dep.marinharaupp@camara.gov.br"
"54","74747","MARIO DE OLIVEIRA","MARIO DE OLIVEIRA","03/11/1945","M","PSC","MG","MINISTRO EVANGÉLICO","dep.mariodeoliveira@camara.gov.br"
"54","168447","MARIO FEITOZA","MARIO FEITOZA DE CARVALHO FREITAS","02/09/1953","M","PMDB","CE","Agropecuarista, Administrador de Empresas e Empresário","dep.mariofeitoza@camara.gov.br"
"54","74158","MARIO HERINGER","MARIO LUCIO HERINGER","30/09/1954","M","PDT","MG","MEDICO","dep.marioheringer@camara.gov.br"
"54","74635","MARIO NEGROMONTE","MARIO SILVIO MENDES NEGROMONTE","06/07/1950","M","PP","BA","Advogado","dep.marionegromonte@camara.gov.br"
"54","160670","PADRE TON","MARITON BENEDITO DE HOLANDA","04/11/1968","M","PT","RO","

    ","dep.padreton@camara.gov.br"
"54","121759","MARLLOS SAMPAIO","MARLLOS ROSSANO RIBEIRO GONCALVES DE SAMPAIO","28/12/1974","M","PMDB","PI","Delegado de Polícia","dep.marllossampaio@camara.gov.br"
"54","75431","MAURICIO DZIEDRICKI","MAURICIO ALEXANDRE DZIEDRICKI","26/07/1979","M","PTB","RS","

    ","dep.mauriciodziedricki@camara.gov.br"
"54","141506","MAURICIO TRINDADE","MAURICIO GONCALVES TRINDADE","10/09/1962","M","PROS","BA","Médico Dentista","dep.mauriciotrindade@camara.gov.br"
"54","74050","MAURICIO QUINTELLA LESSA","MAURICIO QUINTELLA MALTA LESSA","28/03/1971","M","PR","AL","Servidor Público","dep.mauricioquintellalessa@camara.gov.br"
"54","74045","MAURICIO RANDS","MAURICIO RANDS COELHO BARROS","17/09/1961","M","PT","PE","ADVOGADO","dep.mauriciorands@camara.gov.br"
"54","141507","MAURO MARIANI","MAURO MARIANI","08/01/1964","M","PMDB","SC","Diretor de Empresas","dep.mauromariani@camara.gov.br"
"54","141508","MAURO NAZIF","MAURO NAZIF RASUL","30/01/1959","M","PSB","RO","Médico","dep.mauronazif@camara.gov.br"
"54","74749","MAURO LOPES","MAURO RIBEIRO LOPES","24/05/1936","M","PMDB","MG","Empresário e Bacharel em Direito","dep.maurolopes@camara.gov.br"
"54","141509","MIGUEL CORREA","MIGUEL CORREA DA SILVA JUNIOR","11/06/1978","M","PT","MG","Professor e Comunicador","dep.miguelcorrea@camara.gov.br"
"54","74787","MILTON MONTI","MILTON ANTONIO CASQUEL MONTI","11/06/1961","M","PR","SP","Economista","dep.miltonmonti@camara.gov.br"
"54","74862","MIRO TEIXEIRA","MIRO TEIXEIRA","27/05/1945","M","PROS","RJ","Advogado","dep.miroteixeira@camara.gov.br"
"54","74238","MOACIR MICHELETTO","MOACIR MICHELETTO","25/11/1942","M","PMDB","PR","Engenheiro Agrônomo, Administrador Rural e Extensionista Agrícola","dep.moacirmicheletto@camara.gov.br"
"54","74108","NARCIO RODRIGUES","NARCIO RODRIGUES DA SILVEIRA","23/04/1959","M","PSDB","MG","Jornalista","dep.narciorodrigues@camara.gov.br"
"54","133372","NATAN DONADON","NATAN DONADON","27/07/1967","M","S.PART.","RO","Funcionário Público","dep.natandonadon@camara.gov.br"
"54","141510","NEILTON MULIM","NEILTON MULIM DA COSTA","22/07/1962","M","PR","RJ","PROFESSOR DE MATEMÁTICA","dep.neiltonmulim@camara.gov.br"
"54","160567","NELSON MARCHEZAN JUNIOR","NELSON MARCHEZAN JUNIOR","30/11/1971","M","PSDB","RS","Advogado","dep.nelsonmarchezanjunior@camara.gov.br"
"54","73553","NELSON MARQUEZELLI","NELSON MARQUEZELLI","29/10/1941","M","PTB","SP","Empresário","dep.nelsonmarquezelli@camara.gov.br"
"54","73781","NELSON MEURER","NELSON MEURER","23/07/1942","M","PP","PR","Agropecuarista","dep.nelsonmeurer@camara.gov.br"
"54","160566","NELSON PADOVANI","NELSON PADOVANI","17/09/1948","M","PSC","PR","Empresário","dep.nelsonpadovani@camara.gov.br"
"54","73416","NELSON BORNIER","NELSON ROBERTO BORNIER DE OLIVEIRA","14/01/1950","M","PMDB","RJ","Advogado","dep.nelsonbornier@camara.gov.br"
"54","74571","NELSON PELLEGRINO","NELSON VICENTE PORTELA PELLEGRINO","27/12/1960","M","PT","BA","Advogado","dep.nelsonpellegrino@camara.gov.br"
"54","146307","NERI GELLER","NERI GELLER","07/11/1968","M","PP","MT","

    ","dep.nerigeller@camara.gov.br"
"54","74750","NEWTON CARDOSO","NEWTON CARDOSO","22/05/1938","M","PMDB","MG","Administrador, Advogado, Empresário, Sociólogo","dep.newtoncardoso@camara.gov.br"
"54","160657","NEWTON LIMA","NEWTON LIMA NETO","28/02/1953","M","PT","SP","Professor Universitário","dep.newtonlima@camara.gov.br"
"54","74447","NICE LOBAO","NICE LOBAO","29/10/1936","F","PSD","MA","Servidora Pública","dep.nicelobao@camara.gov.br"
"54","73594","NILMAR RUIZ","NILMAR GAVINO RUIZ","05/02/1956","F","PEN","TO","PROFESSORA DE ENSINO MÉDIO","dep.nilmarruiz@camara.gov.br"
"54","74751","NILMARIO MIRANDA","NILMARIO DE MIRANDA","11/08/1947","M","PT","MG","

    ","dep.nilmariomiranda@camara.gov.br"
"54","166401","NILSON LEITAO","NILSON APARECIDO LEITAO","25/02/1969","M","PSDB","MT","

    ","dep.nilsonleitao@camara.gov.br"
"54","74352","NILSON PINTO","NILSON PINTO DE OLIVEIRA","25/03/1952","M","PSDB","PA","Professor","dep.nilsonpinto@camara.gov.br"
"54","74359","NILTON CAPIXABA","NILTON BALBINO","09/02/1960","M","PTB","RO","Empresário","dep.niltoncapixaba@camara.gov.br"
"54","74392","ZONTA","ODACIR ZONTA","18/07/1945","M","PP","SC","Agricultor Cooperativista.","dep.zonta@camara.gov.br"
"54","74159","ODAIR CUNHA","ODAIR JOSE DA CUNHA","18/06/1976","M","PT","MG","ADVOGADO","dep.odaircunha@camara.gov.br"
"54","73782","ODILIO BALBINOTTI","ODILIO BALBINOTTI","08/06/1941","M","PMDB","PR","Agropecuarista e Empresário","dep.odiliobalbinotti@camara.gov.br"
"54","141513","BILAC PINTO","OLAVO BILAC PINTO NETO","08/06/1963","M","PR","MG","ADVOGADO","dep.bilacpinto@camara.gov.br"
"54","160563","ONOFRE SANTO AGOSTINI","ONOFRE SANTO AGUSTINI","22/03/1940","M","PSD","SC","Serventuário da Justiça","dep.onofresantoagostini@camara.gov.br"
